Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Low Quality (1 Yes 0 No)
SRR9963639,AMPLICON,602,21770126,PRJNA559967,SAMN12565100,Metagenome or environmental,11854652,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6711082,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963640,AMPLICON,602,18111772,PRJNA559967,SAMN12565100,Metagenome or environmental,9912758,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711081,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963641,AMPLICON,602,29947694,PRJNA559967,SAMN12565100,Metagenome or environmental,15870213,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711080,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963642,AMPLICON,602,34030458,PRJNA559967,SAMN12565100,Metagenome or environmental,18458265,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711079,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963643,AMPLICON,602,30607486,PRJNA559967,SAMN12565100,Metagenome or environmental,16132985,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711078,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963644,AMPLICON,602,39182976,PRJNA559967,SAMN12565100,Metagenome or environmental,20846368,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711077,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P2p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963645,AMPLICON,602,33005252,PRJNA559967,SAMN12565100,Metagenome or environmental,18482283,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711076,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963646,AMPLICON,602,30491300,PRJNA559967,SAMN12565100,Metagenome or environmental,16959474,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711075,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963647,AMPLICON,602,23189040,PRJNA559967,SAMN12565100,Metagenome or environmental,12969293,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711074,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963648,AMPLICON,602,22031394,PRJNA559967,SAMN12565100,Metagenome or environmental,12368027,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711073,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P18p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963649,AMPLICON,602,20298236,PRJNA559967,SAMN12565100,Metagenome or environmental,11411668,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711072,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963650,AMPLICON,602,23508702,PRJNA559967,SAMN12565100,Metagenome or environmental,13223477,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711071,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963651,AMPLICON,602,35639604,PRJNA559967,SAMN12565100,Metagenome or environmental,19628759,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711070,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963652,AMPLICON,602,29537130,PRJNA559967,SAMN12565100,Metagenome or environmental,16630388,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711069,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963653,AMPLICON,602,28273532,PRJNA559967,SAMN12565100,Metagenome or environmental,15403504,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711068,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963654,AMPLICON,602,24771698,PRJNA559967,SAMN12565100,Metagenome or environmental,13594392,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6711067,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S12s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963655,AMPLICON,602,20526394,PRJNA559967,SAMN12565100,Metagenome or environmental,11139209,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711066,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963656,AMPLICON,602,32382784,PRJNA559967,SAMN12565100,Metagenome or environmental,17600639,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6711065,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P42s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963657,AMPLICON,602,25939578,PRJNA559967,SAMN12565100,Metagenome or environmental,14837259,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711064,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963658,AMPLICON,602,36467956,PRJNA559967,SAMN12565100,Metagenome or environmental,21510805,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6711063,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963659,AMPLICON,602,22100624,PRJNA559967,SAMN12565100,Metagenome or environmental,12032303,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711062,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S36g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963660,AMPLICON,602,25746938,PRJNA559967,SAMN12565100,Metagenome or environmental,14027358,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711061,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S36k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963661,AMPLICON,602,31361190,PRJNA559967,SAMN12565100,Metagenome or environmental,16803133,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6711060,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S36m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963662,AMPLICON,602,24136588,PRJNA559967,SAMN12565100,Metagenome or environmental,13329856,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711059,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S36p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963663,AMPLICON,602,36573908,PRJNA559967,SAMN12565100,Metagenome or environmental,20603638,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711058,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963664,AMPLICON,602,25938374,PRJNA559967,SAMN12565100,Metagenome or environmental,14531317,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711057,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963665,AMPLICON,602,24633840,PRJNA559967,SAMN12565100,Metagenome or environmental,14142645,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711056,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963666,AMPLICON,602,19523462,PRJNA559967,SAMN12565100,Metagenome or environmental,11159975,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711055,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963667,AMPLICON,602,21822500,PRJNA559967,SAMN12565100,Metagenome or environmental,12399791,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6711054,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S27b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963668,AMPLICON,602,36450498,PRJNA559967,SAMN12565100,Metagenome or environmental,20774644,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6711053,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963669,AMPLICON,602,28993524,PRJNA559967,SAMN12565100,Metagenome or environmental,16474833,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711052,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963670,AMPLICON,602,23435860,PRJNA559967,SAMN12565100,Metagenome or environmental,13239986,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6711051,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P35p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963671,AMPLICON,602,21676816,PRJNA559967,SAMN12565100,Metagenome or environmental,11365352,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6711050,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963672,AMPLICON,602,45035018,PRJNA559967,SAMN12565100,Metagenome or environmental,23887193,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711049,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963673,AMPLICON,602,23754920,PRJNA559967,SAMN12565100,Metagenome or environmental,12762542,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711048,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S5s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963674,AMPLICON,602,24115518,PRJNA559967,SAMN12565100,Metagenome or environmental,13082113,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6711047,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S5y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963675,AMPLICON,602,29788766,PRJNA559967,SAMN12565100,Metagenome or environmental,15779465,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711046,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S5m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963676,AMPLICON,602,38838030,PRJNA559967,SAMN12565100,Metagenome or environmental,20541265,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6711045,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S5p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963677,AMPLICON,602,37948876,PRJNA559967,SAMN12565100,Metagenome or environmental,19692110,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6711044,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963678,AMPLICON,602,39544176,PRJNA559967,SAMN12565100,Metagenome or environmental,21435812,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6711043,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963679,AMPLICON,602,34099086,PRJNA559967,SAMN12565100,Metagenome or environmental,18610816,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711042,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963680,AMPLICON,602,22474466,PRJNA559967,SAMN12565100,Metagenome or environmental,12164842,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711041,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P8g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963681,AMPLICON,602,35956858,PRJNA559967,SAMN12565100,Metagenome or environmental,25672614,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711040,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P27m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963682,AMPLICON,602,60467288,PRJNA559967,SAMN12565100,Metagenome or environmental,43120338,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711039,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P27k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963683,AMPLICON,602,26896156,PRJNA559967,SAMN12565100,Metagenome or environmental,18874864,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6711038,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P27g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963684,AMPLICON,602,46142698,PRJNA559967,SAMN12565100,Metagenome or environmental,31629868,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6711037,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P27b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963685,AMPLICON,602,68683986,PRJNA559967,SAMN12565100,Metagenome or environmental,46675427,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6711036,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963686,AMPLICON,602,54851230,PRJNA559967,SAMN12565100,Metagenome or environmental,38655436,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711035,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963687,AMPLICON,602,54445482,PRJNA559967,SAMN12565100,Metagenome or environmental,37747093,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6711034,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963688,AMPLICON,602,35197134,PRJNA559967,SAMN12565100,Metagenome or environmental,23815943,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6711033,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963689,AMPLICON,602,91510020,PRJNA559967,SAMN12565100,Metagenome or environmental,61910621,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6711032,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963690,AMPLICON,602,82157348,PRJNA559967,SAMN12565100,Metagenome or environmental,54077495,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6711031,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963691,AMPLICON,602,32494154,PRJNA559967,SAMN12565100,Metagenome or environmental,18132087,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6711030,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S35b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963692,AMPLICON,602,28225372,PRJNA559967,SAMN12565100,Metagenome or environmental,14815097,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6711029,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P1m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963693,AMPLICON,602,30238460,PRJNA559967,SAMN12565100,Metagenome or environmental,16100561,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6711028,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P1k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963694,AMPLICON,602,25727674,PRJNA559967,SAMN12565100,Metagenome or environmental,13930088,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6711027,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P1g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963695,AMPLICON,602,37061528,PRJNA559967,SAMN12565100,Metagenome or environmental,21881750,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6711026,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P1b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
