Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,Sample Name,Source_material_ID,SRA Study
SRR10299341,AMPLICON,500,141000,PRJNA577959,SAMN13043009,Metagenome or environmental,186518,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011996,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,RTSF-cntrl2_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK34-biological replicate 1,RTSF-cntrl2_A,not applicable,SRP226041
SRR10299342,AMPLICON,500,1557000,PRJNA577959,SAMN13043008,Metagenome or environmental,1157258,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7011995,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,RTSF-cntrl1_C_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK33-biological replicate 3,RTSF-cntrl1_C,not applicable,SRP226041
SRR10299343,AMPLICON,500,290000,PRJNA577959,SAMN13043007,Metagenome or environmental,298089,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011994,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,RTSF-cntrl1_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK32-biological replicate 2,RTSF-cntrl1_B,not applicable,SRP226041
SRR10299344,AMPLICON,500,245000,PRJNA577959,SAMN13043006,Metagenome or environmental,263646,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX7011993,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,RTSF-cntrl1_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK31-biological replicate 1,RTSF-cntrl1_A,not applicable,SRP226041
SRR10299345,AMPLICON,500,84000,PRJNA577959,SAMN13043005,Metagenome or environmental,141927,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011992,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSUsed_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK30-biological replicate 1,PBSUsed,not applicable,SRP226041
SRR10299346,AMPLICON,500,4389000,PRJNA577959,SAMN13042829,Metagenome or environmental,3214658,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX7011991,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,36P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,36P2-biological replicate 2,36P2,placental sample,SRP226041
SRR10299347,AMPLICON,500,3150000,PRJNA577959,SAMN13042828,Metagenome or environmental,2336853,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX7011990,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,36P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,36P1-biological replicate 1,36P1,placental sample,SRP226041
SRR10299348,AMPLICON,500,349000,PRJNA577959,SAMN13042827,Metagenome or environmental,336284,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX7011989,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,36MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,36MB-F-biological replicate 2,36MB,maternal blood,SRP226041
SRR10299349,AMPLICON,500,19500,PRJNA577959,SAMN13043004,Metagenome or environmental,95413,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7011988,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSSeq_C_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK29-biological replicate 1,PBSSeq_C,not applicable,SRP226041
SRR10299350,AMPLICON,500,273500,PRJNA577959,SAMN13043003,Metagenome or environmental,285889,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7011987,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSSeq_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK28-biological replicate 1,PBSSeq_B,not applicable,SRP226041
SRR10299351,AMPLICON,500,186000,PRJNA577959,SAMN13043002,Metagenome or environmental,218030,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7011986,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSSeq_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK27-biological replicate 1,PBSSeq_A,not applicable,SRP226041
SRR10299352,AMPLICON,500,147500,PRJNA577959,SAMN13043001,Metagenome or environmental,192914,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX7011985,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSKit_C_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK26-biological replicate 1,PBSKit_C,not applicable,SRP226041
SRR10299353,AMPLICON,500,195500,PRJNA577959,SAMN13043000,Metagenome or environmental,226141,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011984,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBSKit_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK25-biological replicate 1,PBSKit_A,not applicable,SRP226041
SRR10299354,AMPLICON,502,38329206,PRJNA577959,SAMN13042757,Metagenome or environmental,23470468,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX7011983,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,34VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,34VRS-biological replicate 1,34VRS,vagina-rectal swabs,SRP226041
SRR10299355,AMPLICON,500,283500,PRJNA577959,SAMN13042999,Metagenome or environmental,292710,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011982,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,PBS-Kit_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK24-biological replicate 1,PBS-Kit,not applicable,SRP226041
SRR10299356,AMPLICON,500,204000,PRJNA577959,SAMN13042998,Metagenome or environmental,230566,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011981,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,OR-A_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK23-biological replicate 1,OR-A_B,not applicable,SRP226041
SRR10299357,AMPLICON,500,39500,PRJNA577959,SAMN13042997,Metagenome or environmental,111044,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011980,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,OR-A_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK22-biological replicate 1,OR-A_A,not applicable,SRP226041
SRR10299358,AMPLICON,500,380500,PRJNA577959,SAMN13042996,Metagenome or environmental,363864,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011979,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,MGWKitD_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK21-biological replicate 1,MGWKitD,not applicable,SRP226041
SRR10299359,AMPLICON,500,462000,PRJNA577959,SAMN13042995,Metagenome or environmental,420945,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX7011978,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Hood_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK20-biological replicate 1,Hood,not applicable,SRP226041
SRR10299360,AMPLICON,500,225000,PRJNA577959,SAMN13042994,Metagenome or environmental,249104,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011977,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOHSeq_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK19-biological replicate 1,EtOHSeq_B,not applicable,SRP226041
SRR10299361,AMPLICON,500,468000,PRJNA577959,SAMN13042993,Metagenome or environmental,427266,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7011976,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOHSeq_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK18-biological replicate 1,EtOHSeq_A,not applicable,SRP226041
SRR10299362,AMPLICON,500,43000,PRJNA577959,SAMN13042992,Metagenome or environmental,113978,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011975,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOHKitD_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK17-biological replicate 1,EtOHKitD,not applicable,SRP226041
SRR10299363,AMPLICON,500,222500,PRJNA577959,SAMN13042991,Metagenome or environmental,243588,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011974,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOHKitC_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK16-biological replicate 1,EtOHKitC,not applicable,SRP226041
SRR10299364,AMPLICON,500,536000,PRJNA577959,SAMN13042990,Metagenome or environmental,477049,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7011973,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOHKit_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK15-biological replicate 1,EtOHKit,not applicable,SRP226041
SRR10299365,AMPLICON,502,62716366,PRJNA577959,SAMN13042756,Metagenome or environmental,40722217,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011972,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,34Plac2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,34PLAC-biological replicate 2,34Plac2,placental sample,SRP226041
SRR10299366,AMPLICON,500,114000,PRJNA577959,SAMN13042989,Metagenome or environmental,166776,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011971,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,EtOH-20_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK14-biological replicate 1,EtOH-20,not applicable,SRP226041
SRR10299367,AMPLICON,500,172594000,PRJNA577959,SAMN13042988,Metagenome or environmental,117242603,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011970,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-B_C_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,biological replicate 6,EC100-B_C,not applicable,SRP226041
SRR10299368,AMPLICON,500,439238500,PRJNA577959,SAMN13042987,Metagenome or environmental,298989340,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX7011969,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-B_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,biological replicate 5,EC100-B_B,not applicable,SRP226041
SRR10299369,AMPLICON,500,313637500,PRJNA577959,SAMN13042986,Metagenome or environmental,212622985,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX7011968,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-B_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,biological replicate 4,EC100-B_A,not applicable,SRP226041
SRR10299370,AMPLICON,500,314855000,PRJNA577959,SAMN13042985,Metagenome or environmental,214597471,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7011967,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-A_C_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,biological replicate 3,EC100-A_C,not applicable,SRP226041
SRR10299371,AMPLICON,500,356809500,PRJNA577959,SAMN13042984,Metagenome or environmental,245326123,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011966,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-A_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,biological replicate 2,EC100-A_B,not applicable,SRP226041
SRR10299372,AMPLICON,500,128927500,PRJNA577959,SAMN13042983,Metagenome or environmental,88021521,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011965,USA,North America,USA: Michigan,E. coli,Illumina MiSeq,not applicable,missing,EC100-A_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,biological replicate 1,EC100-A_A,not applicable,SRP226041
SRR10299373,AMPLICON,500,357000,PRJNA577959,SAMN13042982,Metagenome or environmental,342549,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011964,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Bowl_B_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK13-biological replicate 1,Bowl_B,not applicable,SRP226041
SRR10299374,AMPLICON,500,444000,PRJNA577959,SAMN13042981,Metagenome or environmental,409621,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011963,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Bowl_A_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK12-biological replicate 1,Bowl_A,not applicable,SRP226041
SRR10299375,AMPLICON,500,303000,PRJNA577959,SAMN13042980,Metagenome or environmental,304517,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7011962,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Bench_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BK11-biological replicate 1,Bench,not applicable,SRP226041
SRR10299376,AMPLICON,502,79559972,PRJNA577959,SAMN13042755,Metagenome or environmental,51073895,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX7011961,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,34Plac1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,34PLAC-biological replicate 1,34Plac1,placental sample,SRP226041
SRR10299377,AMPLICON,500,243500,PRJNA577959,SAMN13042826,Metagenome or environmental,262414,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011960,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,36CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,36CB-F-biological replicate 2,36CB,cord blood,SRP226041
SRR10299378,AMPLICON,502,203757784,PRJNA577959,SAMN13042825,Metagenome or environmental,132642526,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011959,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk13_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK13-biological replicate 1,Blk13_PS,not applicable,SRP226041
SRR10299379,AMPLICON,502,89586920,PRJNA577959,SAMN13042824,Metagenome or environmental,57640345,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7011958,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk12_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK12-biological replicate 1,Blk12_PS,not applicable,SRP226041
SRR10299380,AMPLICON,502,54596516,PRJNA577959,SAMN13042823,Metagenome or environmental,34889729,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7011957,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Bl11_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK11-biological replicate 1,Bl11_PS,not applicable,SRP226041
SRR10299381,AMPLICON,502,62241474,PRJNA577959,SAMN13042822,Metagenome or environmental,39941656,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011956,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk10_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK10-biological replicate 1,Blk10_PS,not applicable,SRP226041
SRR10299382,AMPLICON,502,22115610,PRJNA577959,SAMN13042821,Metagenome or environmental,14427551,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011955,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk9_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK9-biological replicate 1,Blk9_PS,not applicable,SRP226041
SRR10299383,AMPLICON,502,17992182,PRJNA577959,SAMN13042820,Metagenome or environmental,11696943,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011954,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk8_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK8-biological replicate 1,Blk8_PS,not applicable,SRP226041
SRR10299384,AMPLICON,502,108257806,PRJNA577959,SAMN13042739,Metagenome or environmental,70954197,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7011953,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,24Plac3_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,24PLAC-biological replicate 3,24Plac3,placental sample,SRP226041
SRR10299385,AMPLICON,502,106898390,PRJNA577959,SAMN13042819,Metagenome or environmental,69505016,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011952,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk7_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK7-biological replicate 1,Blk7_PS,not applicable,SRP226041
SRR10299386,AMPLICON,502,185579862,PRJNA577959,SAMN13042818,Metagenome or environmental,120453374,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX7011951,USA,North America,USA: Michigan,not applicable,Illumina MiSeq,not applicable,missing,Blk6_PS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,BLK6-biological replicate 1,Blk6_PS,not applicable,SRP226041
