Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ref_biomaterial,ReleaseDate,Sample Name,SRA Study,Host,isolation_source
SRR7049167,WGS,223,440547081,PRJNA451186,SAMN08963634,Metagenome or environmental,180049022,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980576,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S60_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S60,2018-04-20T00:00:00Z,S60,SRP141397,Homo sapiens,
SRR7049168,WGS,227,957906042,PRJNA451186,SAMN08963635,Metagenome or environmental,404919262,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980575,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S61_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S61,2018-04-20T00:00:00Z,S61,SRP141397,Homo sapiens,
SRR7049169,WGS,201,426460432,PRJNA451186,SAMN08963636,Metagenome or environmental,168588933,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980574,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S62_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S62,2018-04-20T00:00:00Z,S62,SRP141397,Homo sapiens,
SRR7049170,WGS,224,499820903,PRJNA451186,SAMN08963637,Metagenome or environmental,207938951,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980573,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S63_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S63,2018-04-20T00:00:00Z,S63,SRP141397,Homo sapiens,
SRR7049171,AMPLICON,502,14425472,PRJNA451186,SAMN08963648,Metagenome or environmental,8795514,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980572,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S74_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S74,2018-04-20T00:00:00Z,S74,SRP141397,Homo sapiens,
SRR7049172,AMPLICON,502,11106750,PRJNA451186,SAMN08963649,Metagenome or environmental,6753758,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980571,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S75_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S75,2018-04-20T00:00:00Z,S75,SRP141397,Homo sapiens,
SRR7049173,WGS,211,6875469,PRJNA451186,SAMN08963438,Metagenome or environmental,3718806,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980570,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP73_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP73,2018-04-20T00:00:00Z,FP73,SRP141397,Homo sapiens,
SRR7049174,WGS,219,2905717,PRJNA451186,SAMN08963439,Metagenome or environmental,1668474,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980569,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP74_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP74,2018-04-20T00:00:00Z,FP74,SRP141397,Homo sapiens,
SRR7049175,AMPLICON,502,12162958,PRJNA451186,SAMN08963642,Metagenome or environmental,7323871,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980568,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S68_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S68,2018-04-20T00:00:00Z,S68,SRP141397,Homo sapiens,
SRR7049176,AMPLICON,502,28559282,PRJNA451186,SAMN08963643,Metagenome or environmental,17194322,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980567,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S69_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S69,2018-04-20T00:00:00Z,S69,SRP141397,Homo sapiens,
SRR7049177,AMPLICON,502,30934746,PRJNA451186,SAMN08963640,Metagenome or environmental,18239020,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980566,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S66_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S66,2018-04-20T00:00:00Z,S66,SRP141397,Homo sapiens,
SRR7049178,AMPLICON,502,16768808,PRJNA451186,SAMN08963641,Metagenome or environmental,10081389,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980565,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S67_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S67,2018-04-20T00:00:00Z,S67,SRP141397,Homo sapiens,
SRR7049179,AMPLICON,502,23170814,PRJNA451186,SAMN08963646,Metagenome or environmental,13903828,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980564,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S72_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S72,2018-04-20T00:00:00Z,S72,SRP141397,Homo sapiens,
SRR7049180,AMPLICON,502,26613530,PRJNA451186,SAMN08963647,Metagenome or environmental,15962772,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980563,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S73_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S73,2018-04-20T00:00:00Z,S73,SRP141397,Homo sapiens,
SRR7049181,AMPLICON,502,25788242,PRJNA451186,SAMN08963644,Metagenome or environmental,15346556,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980562,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S70_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S70,2018-04-20T00:00:00Z,S70,SRP141397,Homo sapiens,
SRR7049182,AMPLICON,502,15751254,PRJNA451186,SAMN08963645,Metagenome or environmental,9464171,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980561,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S71_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S71,2018-04-20T00:00:00Z,S71,SRP141397,Homo sapiens,
SRR7049183,WGS,207,10493940,PRJNA451186,SAMN08963441,Metagenome or environmental,5700401,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980560,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP76_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP76,2018-04-20T00:00:00Z,FP76,SRP141397,Homo sapiens,
SRR7049184,WGS,212,15421566,PRJNA451186,SAMN08963440,Metagenome or environmental,8538589,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980559,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP75_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP75,2018-04-20T00:00:00Z,FP75,SRP141397,Homo sapiens,
SRR7049185,WGS,143,36070026,PRJNA451186,SAMN08963699,Metagenome or environmental,17522180,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980558,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,H2OSG10_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,H2OSG10,2018-04-20T00:00:00Z,H2OSG10,SRP141397,,laboratory sample
SRR7049186,WGS,146,38511926,PRJNA451186,SAMN08963698,Metagenome or environmental,18746827,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980557,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,H2OSG1_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,H2OSG1,2018-04-20T00:00:00Z,H2OSG1,SRP141397,,laboratory sample
SRR7049187,WGS,199,5903967,PRJNA451186,SAMN08963445,Metagenome or environmental,3272362,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980556,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP80_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP80,2018-04-20T00:00:00Z,FP80,SRP141397,Homo sapiens,
SRR7049188,WGS,197,6511768,PRJNA451186,SAMN08963444,Metagenome or environmental,3545793,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980555,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP79_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP79,2018-04-20T00:00:00Z,FP79,SRP141397,Homo sapiens,
SRR7049189,AMPLICON,502,103914,PRJNA451186,SAMN08963516,Metagenome or environmental,142859,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980554,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP41_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP41,2018-04-20T00:00:00Z,MP41,SRP141397,Homo sapiens,
SRR7049190,AMPLICON,502,276100,PRJNA451186,SAMN08963517,Metagenome or environmental,263072,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980553,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP42_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP42,2018-04-20T00:00:00Z,MP42,SRP141397,Homo sapiens,
SRR7049191,AMPLICON,502,216864,PRJNA451186,SAMN08963514,Metagenome or environmental,217089,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980552,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP39_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP39,2018-04-20T00:00:00Z,MP39,SRP141397,Homo sapiens,
SRR7049192,AMPLICON,502,21586,PRJNA451186,SAMN08963515,Metagenome or environmental,93960,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980551,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP40_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP40,2018-04-20T00:00:00Z,MP40,SRP141397,Homo sapiens,
SRR7049193,AMPLICON,502,118472,PRJNA451186,SAMN08963512,Metagenome or environmental,159679,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980550,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP37_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP37,2018-04-20T00:00:00Z,MP37,SRP141397,Homo sapiens,
SRR7049194,AMPLICON,502,787638,PRJNA451186,SAMN08963513,Metagenome or environmental,593776,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980549,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP38_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP38,2018-04-20T00:00:00Z,MP38,SRP141397,Homo sapiens,
SRR7049195,AMPLICON,502,191262,PRJNA451186,SAMN08963510,Metagenome or environmental,213061,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980548,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP35_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP35,2018-04-20T00:00:00Z,MP35,SRP141397,Homo sapiens,
SRR7049196,AMPLICON,502,2809694,PRJNA451186,SAMN08963511,Metagenome or environmental,2054332,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980547,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP36_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP36,2018-04-20T00:00:00Z,MP36,SRP141397,Homo sapiens,
SRR7049197,AMPLICON,502,434732,PRJNA451186,SAMN08963518,Metagenome or environmental,351477,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980546,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP43_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP43,2018-04-20T00:00:00Z,MP43,SRP141397,Homo sapiens,
SRR7049198,AMPLICON,502,1035124,PRJNA451186,SAMN08963519,Metagenome or environmental,735476,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980545,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP44_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP44,2018-04-20T00:00:00Z,MP44,SRP141397,Homo sapiens,
SRR7049199,WGS,209,2387661,PRJNA451186,SAMN08963665,Metagenome or environmental,1148681,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980544,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS08_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS08,2018-04-20T00:00:00Z,VS08,SRP141397,Homo sapiens,
SRR7049200,WGS,227,6833225,PRJNA451186,SAMN08963664,Metagenome or environmental,3023718,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980543,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS07_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS07,2018-04-20T00:00:00Z,VS07,SRP141397,Homo sapiens,
SRR7049201,WGS,221,9271274,PRJNA451186,SAMN08963429,Metagenome or environmental,5238611,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980542,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP64_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP64,2018-04-20T00:00:00Z,FP64,SRP141397,Homo sapiens,
SRR7049202,WGS,211,6241044,PRJNA451186,SAMN08963428,Metagenome or environmental,3466544,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980541,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP63_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP63,2018-04-20T00:00:00Z,FP63,SRP141397,Homo sapiens,
SRR7049203,WGS,225,4265937,PRJNA451186,SAMN08963659,Metagenome or environmental,1911923,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980540,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS02_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS02,2018-04-20T00:00:00Z,VS02,SRP141397,Homo sapiens,
SRR7049204,WGS,234,3832295,PRJNA451186,SAMN08963658,Metagenome or environmental,1746950,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980539,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,VS01_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,VS01,2018-04-20T00:00:00Z,VS01,SRP141397,Homo sapiens,
SRR7049205,AMPLICON,502,50702,PRJNA451186,SAMN08963359,Metagenome or environmental,112883,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980538,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP.B3_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP.B3,2018-04-20T00:00:00Z,FP.B3,SRP141397,,laboratory sample
SRR7049206,AMPLICON,502,441258,PRJNA451186,SAMN08963358,Metagenome or environmental,364716,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980537,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP.B2_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP.B2,2018-04-20T00:00:00Z,FP.B2,SRP141397,,laboratory sample
SRR7049207,AMPLICON,502,2916118,PRJNA451186,SAMN08963351,Metagenome or environmental,1910249,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980536,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS37_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS37,2018-04-20T00:00:00Z,AS37,SRP141397,,air swab in delivery room
SRR7049208,AMPLICON,502,3867408,PRJNA451186,SAMN08963350,Metagenome or environmental,2497283,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980535,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS36_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS36,2018-04-20T00:00:00Z,AS36,SRP141397,,air swab in delivery room
SRR7049209,AMPLICON,502,499490,PRJNA451186,SAMN08963353,Metagenome or environmental,403049,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980534,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS39_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS39,2018-04-20T00:00:00Z,AS39,SRP141397,,air swab in delivery room
SRR7049210,AMPLICON,502,112950,PRJNA451186,SAMN08963352,Metagenome or environmental,150494,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980533,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS38_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS38,2018-04-20T00:00:00Z,AS38,SRP141397,,air swab in delivery room
SRR7049211,AMPLICON,502,159636,PRJNA451186,SAMN08963355,Metagenome or environmental,179852,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980532,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP.B1_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP.B1,2018-04-20T00:00:00Z,FP.B1,SRP141397,,laboratory sample
SRR7049212,AMPLICON,502,637540,PRJNA451186,SAMN08963354,Metagenome or environmental,481994,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980531,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS40_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS40,2018-04-20T00:00:00Z,AS40,SRP141397,,air swab in delivery room
SRR7049213,AMPLICON,502,1397066,PRJNA451186,SAMN08963357,Metagenome or environmental,1056445,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980530,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP.B11_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP.B11,2018-04-20T00:00:00Z,FP.B11,SRP141397,,laboratory sample
SRR7049214,AMPLICON,502,886532,PRJNA451186,SAMN08963356,Metagenome or environmental,636676,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980529,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP.B10_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP.B10,2018-04-20T00:00:00Z,FP.B10,SRP141397,,laboratory sample
SRR7049215,AMPLICON,502,1062232,PRJNA451186,SAMN08963419,Metagenome or environmental,739546,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980528,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP54_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP54,2018-04-20T00:00:00Z,FP54,SRP141397,Homo sapiens,
SRR7049216,AMPLICON,502,982414,PRJNA451186,SAMN08963418,Metagenome or environmental,681699,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980527,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP53_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP53,2018-04-20T00:00:00Z,FP53,SRP141397,Homo sapiens,
SRR7049217,AMPLICON,502,458828,PRJNA451186,SAMN08963415,Metagenome or environmental,375819,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980526,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP50_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP50,2018-04-20T00:00:00Z,FP50,SRP141397,Homo sapiens,
SRR7049218,AMPLICON,502,1405098,PRJNA451186,SAMN08963414,Metagenome or environmental,954236,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980525,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP49_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP49,2018-04-20T00:00:00Z,FP49,SRP141397,Homo sapiens,
SRR7049219,AMPLICON,502,191764,PRJNA451186,SAMN08963417,Metagenome or environmental,194190,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980524,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP52_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP52,2018-04-20T00:00:00Z,FP52,SRP141397,Homo sapiens,
SRR7049220,AMPLICON,502,2197254,PRJNA451186,SAMN08963416,Metagenome or environmental,1433644,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980523,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP51_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP51,2018-04-20T00:00:00Z,FP51,SRP141397,Homo sapiens,
SRR7049221,AMPLICON,502,220880,PRJNA451186,SAMN08963411,Metagenome or environmental,215066,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980522,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP46_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP46,2018-04-20T00:00:00Z,FP46,SRP141397,Homo sapiens,
SRR7049222,AMPLICON,502,305216,PRJNA451186,SAMN08963410,Metagenome or environmental,277030,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980521,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP45_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP45,2018-04-20T00:00:00Z,FP45,SRP141397,Homo sapiens,
